f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f jL0102m jL0102f jV1400m jV1400f jV1600m jV1600f jV0300m jV0300f jV1100m jV1100f 
210.49 0.499978 -24.3077 0.501937 0.485078 1 0 0.450282 159.363 0.472236 -178.37 0.509984 -12.0866 0.499978 155.692 0.510934 -12.421 0.501937 -179.515 0.499978 -24.3077 1 -0 0.510934 167.579 0.402038 -20.637 1 -0 0.455343 167.913 0 0 0.000306561 167.579 1.6921e-11 -89.9158 7.85358e-06 -123.32 0.000298859 179.511 0 0 
215.443 0.499975 -24.8893 0.502125 0.517526 1 0 0.450192 158.872 0.472632 -178.333 0.510151 -12.3798 0.499975 155.111 0.511447 -12.7311 0.502125 -179.482 0.499975 -24.8893 1 -0 0.511447 167.269 0.401957 -21.1283 1 -0 0.455492 167.62 0 0 0.000306868 167.269 1.73199e-11 -89.9138 8.12257e-06 -123.975 0.00029875 179.478 0 0 
220.513 0.499971 -25.4853 0.50233 0.55199 1 0 0.450097 158.368 0.473049 -178.295 0.510324 -12.6805 0.499971 154.515 0.511983 -13.0498 0.50233 -179.448 0.499971 -25.4853 1 -0 0.511983 166.95 0.401872 -21.6316 1 -0 0.455646 167.32 0 0 0.00030719 166.95 1.77282e-11 -89.9118 8.40377e-06 -124.64 0.00029863 179.443 0 0 
225.702 0.499967 -26.0961 0.502555 0.588572 1 0 0.449997 157.853 0.473487 -178.257 0.510504 -12.989 0.499967 153.904 0.512543 -13.3774 0.502555 -179.411 0.499967 -26.0961 1 -0 0.512543 166.623 0.401783 -22.1471 1 -0 0.455807 167.011 0 0 0.000307526 166.623 1.81462e-11 -89.9097 8.69786e-06 -125.314 0.000298499 179.405 0 0 
231.013 0.499962 -26.7221 0.502802 0.627378 1 0 0.449891 157.325 0.473949 -178.218 0.510691 -13.3054 0.499962 153.278 0.513129 -13.7142 0.502802 -179.373 0.499962 -26.7221 1 -0 0.513129 166.286 0.401688 -22.6753 1 -0 0.455974 166.695 0 0 0.000307878 166.286 1.85742e-11 -89.9076 9.00559e-06 -125.997 0.000298355 179.366 0 0 
236.449 0.499956 -27.3638 0.503072 0.668517 1 0 0.449779 156.784 0.474435 -178.179 0.510887 -13.6301 0.499956 152.636 0.513742 -14.0606 0.503072 -179.331 0.499956 -27.3638 1 -0 0.513742 165.939 0.401588 -23.2164 1 -0 0.456149 166.37 0 0 0.000308245 165.939 1.90122e-11 -89.9055 9.32773e-06 -126.689 0.000298198 179.323 0 0 
242.013 0.49995 -28.0216 0.503368 0.712096 1 0 0.449661 156.229 0.474947 -178.138 0.51109 -13.9632 0.49995 151.978 0.514383 -14.4168 0.503368 -179.288 0.49995 -28.0216 1 -0 0.514383 165.583 0.401483 -23.7708 1 -0 0.45633 166.037 0 0 0.00030863 165.583 1.94607e-11 -89.9033 9.66512e-06 -127.392 0.000298026 179.278 0 0 
247.708 0.499942 -28.6959 0.503693 0.758224 1 0 0.449536 155.661 0.475486 -178.098 0.511301 -14.305 0.499942 151.304 0.515052 -14.7834 0.503693 -179.242 0.499942 -28.6959 1 -0 0.515052 165.217 0.401372 -24.3388 1 -0 0.456519 165.695 0 0 0.000309031 165.217 1.99198e-11 -89.9011 1.00186e-05 -128.103 0.000297838 179.231 0 0 
253.536 0.499934 -29.3873 0.504048 0.807009 1 0 0.449405 155.079 0.476054 -178.056 0.51152 -14.6559 0.499934 150.613 0.515751 -15.1605 0.504048 -179.193 0.499934 -29.3873 1 -0 0.515751 164.84 0.401254 -24.9208 1 -0 0.456715 165.344 0 0 0.000309451 164.84 2.03897e-11 -89.8988 1.03892e-05 -128.825 0.000297632 179.18 0 0 
259.502 0.499924 -30.0962 0.504437 0.858557 1 0 0.449266 154.483 0.476653 -178.014 0.511748 -15.016 0.499924 149.904 0.516482 -15.5487 0.504437 -179.141 0.499924 -30.0962 1 -0 0.516482 164.451 0.40113 -25.5171 1 -0 0.456918 164.984 0 0 0.000309889 164.451 2.08709e-11 -89.8965 1.07779e-05 -129.556 0.000297406 179.126 0 0 
265.609 0.499912 -30.8231 0.504864 0.912971 1 0 0.449118 153.872 0.477284 -177.972 0.511985 -15.3857 0.499912 149.177 0.517246 -15.9483 0.504864 -179.087 0.499912 -30.8231 1 -0 0.517246 164.052 0.400999 -26.1282 1 -0 0.45713 164.614 0 0 0.000310347 164.052 2.13634e-11 -89.8942 1.11857e-05 -130.298 0.000297159 179.069 0 0 
271.859 0.499899 -31.5687 0.505331 0.970349 1 0 0.448963 153.246 0.477949 -177.929 0.512231 -15.7652 0.499899 148.431 0.518043 -16.3599 0.505331 -179.03 0.499899 -31.5687 1 -0 0.518043 163.64 0.40086 -26.7545 1 -0 0.457349 164.235 0 0 0.000310826 163.64 2.18677e-11 -89.8918 1.16137e-05 -131.049 0.000296889 179.009 0 0 
278.256 0.499884 -32.3333 0.505842 1.03078 1 0 0.448798 152.604 0.47865 -177.886 0.512486 -16.155 0.499884 147.667 0.518875 -16.7838 0.505842 -178.969 0.499884 -32.3333 1 -0 0.518875 163.216 0.400713 -27.3963 1 -0 0.457577 163.845 0 0 0.000311325 163.216 2.23839e-11 -89.8894 1.20632e-05 -131.81 0.000296594 178.945 0 0 
284.804 0.499867 -33.1177 0.506402 1.09435 1 0 0.448624 151.946 0.47939 -177.842 0.51275 -16.5552 0.499867 146.882 0.519744 -17.2205 0.506402 -178.906 0.499867 -33.1177 1 -0 0.519744 162.779 0.400557 -28.054 1 -0 0.457813 163.445 0 0 0.000311847 162.779 2.29125e-11 -89.8869 1.25355e-05 -132.582 0.000296271 178.878 0 0 
291.505 0.499847 -33.9224 0.507014 1.16113 1 0 0.448439 151.272 0.480169 -177.798 0.513024 -16.9663 0.499847 146.078 0.520651 -17.6707 0.507014 -178.839 0.499847 -33.9224 1 -0 0.520651 162.329 0.400392 -28.7283 1 -0 0.458057 163.034 0 0 0.000312391 162.329 2.34536e-11 -89.8844 1.30319e-05 -133.365 0.000295918 178.806 0 0 
298.365 0.499824 -34.748 0.507684 1.23117 1 0 0.448244 150.581 0.480992 -177.754 0.513307 -17.3886 0.499824 145.252 0.521597 -18.1347 0.507684 -178.769 0.499824 -34.748 1 -0 0.521597 161.865 0.400218 -29.4193 1 -0 0.45831 162.611 0 0 0.000312958 161.865 2.40076e-11 -89.8819 1.35538e-05 -134.158 0.000295532 178.731 0 0 
305.386 0.499797 -35.5952 0.508417 1.30452 1 0 0.448036 149.872 0.48186 -177.709 0.5136 -17.8224 0.499797 144.405 0.522584 -18.6133 0.508417 -178.695 0.499797 -35.5952 1 -0 0.522584 161.387 0.400033 -30.1277 1 -0 0.458572 162.178 0 0 0.00031355 161.387 2.45748e-11 -89.8794 1.41029e-05 -134.962 0.000295111 178.652 0 0 
312.572 0.499767 -36.4647 0.509219 1.38119 1 0 0.447817 149.146 0.482776 -177.665 0.513903 -18.2682 0.499767 143.535 0.523612 -19.107 0.509219 -178.619 0.499767 -36.4647 1 -0 0.523612 160.893 0.399836 -30.854 1 -0 0.458842 161.732 0 0 0.000314167 160.893 2.51556e-11 -89.8768 1.46806e-05 -135.778 0.00029465 178.568 0 0 
319.927 0.499732 -37.3573 0.510095 1.46118 1 0 0.447584 148.401 0.483742 -177.621 0.514216 -18.7264 0.499732 142.643 0.524684 -19.6164 0.510095 -178.539 0.499732 -37.3573 1 -0 0.524684 160.384 0.399628 -31.5986 1 -0 0.459121 161.274 0 0 0.00031481 160.384 2.57502e-11 -89.8742 1.52889e-05 -136.605 0.000294146 178.48 0 0 
327.455 0.499692 -38.2735 0.511053 1.54444 1 0 0.447336 147.638 0.484762 -177.577 0.514539 -19.1974 0.499692 141.726 0.5258 -20.1422 0.511053 -178.456 0.499692 -38.2735 1 -0 0.5258 159.858 0.399407 -32.362 1 -0 0.459409 160.803 0 0 0.00031548 159.858 2.6359e-11 -89.8717 1.59294e-05 -137.444 0.000293596 178.387 0 0 
335.16 0.499646 -39.2144 0.5121 1.63091 1 0 0.447073 146.855 0.485838 -177.533 0.514871 -19.6815 0.499646 140.786 0.526963 -20.6853 0.5121 -178.369 0.499646 -39.2144 1 -0 0.526963 159.315 0.399173 -33.1448 1 -0 0.459706 160.318 0 0 0.000316178 159.315 2.69824e-11 -89.8691 1.66043e-05 -138.295 0.000292995 178.29 0 0 
343.047 0.499593 -40.1806 0.513244 1.72046 1 0 0.446794 146.052 0.486975 -177.49 0.515213 -20.1794 0.499593 139.819 0.528172 -21.2462 0.513244 -178.28 0.499593 -40.1806 1 -0 0.528172 158.754 0.398923 -33.9475 1 -0 0.460012 159.821 0 0 0.000316903 158.754 2.76207e-11 -89.8665 1.73156e-05 -139.159 0.000292339 178.188 0 0 
351.119 0.499532 -41.173 0.514493 1.81293 1 0 0.446497 145.229 0.488175 -177.447 0.515564 -20.6914 0.499532 138.827 0.52943 -21.8258 0.514493 -178.187 0.499532 -41.173 1 -0 0.52943 158.174 0.398658 -34.7708 1 -0 0.460325 159.309 0 0 0.000317658 158.174 2.82743e-11 -89.8639 1.80655e-05 -140.036 0.000291622 178.081 0 0 
359.381 0.499462 -42.1925 0.515856 1.90809 1 0 0.446181 144.385 0.489442 -177.405 0.515925 -21.2181 0.499462 137.807 0.530737 -22.425 0.515856 -178.092 0.499462 -42.1925 1 -0 0.530737 157.575 0.398376 -35.6151 1 -0 0.460647 158.782 0 0 0.000318442 157.575 2.89436e-11 -89.8613 1.88564e-05 -140.927 0.00029084 177.969 0 0 
367.838 0.499382 -43.2402 0.517344 2.00566 1 0 0.445845 143.519 0.49078 -177.365 0.516295 -21.7599 0.499382 136.76 0.532095 -23.0447 0.517344 -177.994 0.499382 -43.2402 1 -0 0.532095 156.955 0.398076 -36.4812 1 -0 0.460977 158.24 0 0 0.000319257 156.955 2.96289e-11 -89.8588 1.96907e-05 -141.832 0.000289988 177.853 0 0 
376.494 0.49929 -44.3169 0.518966 2.10528 1 0 0.445487 142.63 0.492193 -177.326 0.516673 -22.3175 0.49929 135.683 0.533504 -23.6859 0.518966 -177.895 0.49929 -44.3169 1 -0 0.533504 156.314 0.397757 -37.3696 1 -0 0.461315 157.683 0 0 0.000320102 156.314 3.03307e-11 -89.8564 2.05712e-05 -142.751 0.000289057 177.732 0 0 
385.353 0.499183 -45.4238 0.520734 2.20648 1 0 0.445106 141.719 0.493686 -177.289 0.517059 -22.8913 0.499183 134.576 0.534965 -24.3494 0.520734 -177.794 0.499183 -45.4238 1 -0 0.534965 155.651 0.397416 -38.281 1 -0 0.46166 157.109 0 0 0.000320979 155.651 3.10494e-11 -89.8539 2.15007e-05 -143.686 0.000288043 177.607 0 0 
394.421 0.499061 -46.5619 0.522659 2.30873 1 0 0.4447 140.784 0.495262 -177.254 0.517452 -23.4821 0.499061 133.438 0.536478 -25.0365 0.522659 -177.691 0.499061 -46.5619 1 -0 0.536478 154.963 0.397053 -39.2162 1 -0 0.462011 156.518 0 0 0.000321887 154.963 3.17855e-11 -89.8516 2.24822e-05 -144.636 0.000286937 177.477 0 0 
403.702 0.498921 -47.7323 0.524756 2.41136 1 0 0.444266 139.824 0.496927 -177.221 0.517852 -24.0903 0.498921 132.268 0.538043 -25.7483 0.524756 -177.589 0.498921 -47.7323 1 -0 0.538043 154.252 0.396666 -40.1757 1 -0 0.462368 155.91 0 0 0.000322826 154.252 3.25393e-11 -89.8494 2.35188e-05 -145.603 0.000285732 177.343 0 0 
413.201 0.49876 -48.9364 0.527037 2.5136 1 0 0.443803 138.84 0.498684 -177.191 0.518257 -24.7168 0.49876 131.064 0.539661 -26.4859 0.527037 -177.486 0.49876 -48.9364 1 -0 0.539661 153.514 0.396253 -41.1604 1 -0 0.462729 155.283 0 0 0.000323797 153.514 3.33113e-11 -89.8472 2.46139e-05 -146.587 0.00028442 177.205 0 0 
422.924 0.498576 -50.1754 0.529517 2.61452 1 0 0.443309 137.829 0.500541 -177.165 0.518666 -25.362 0.498576 129.825 0.541331 -27.2507 0.529517 -177.385 0.498576 -50.1754 1 -0 0.541331 152.749 0.395811 -42.171 1 -0 0.463095 154.638 0 0 0.000324799 152.749 3.4102e-11 -89.8452 2.57712e-05 -147.589 0.000282992 177.064 0 0 
432.876 0.498363 -51.4506 0.532211 2.71306 1 0 0.44278 136.792 0.502501 -177.142 0.519079 -26.0268 0.498363 128.549 0.543052 -28.0439 0.532211 -177.287 0.498363 -51.4506 1 -0 0.543052 151.956 0.39534 -43.2083 1 -0 0.463463 153.973 0 0 0.000325831 151.956 3.49119e-11 -89.8434 2.69942e-05 -148.609 0.000281438 176.921 0 0 
443.062 0.498119 -52.7635 0.535135 2.80798 1 0 0.442216 135.727 0.50457 -177.124 0.519492 -26.7119 0.498119 127.237 0.544822 -28.8671 0.535135 -177.192 0.498119 -52.7635 1 -0 0.544822 151.133 0.394835 -44.2731 1 -0 0.463832 153.288 0 0 0.000326893 151.133 3.57414e-11 -89.8418 2.82872e-05 -149.65 0.000279747 176.777 0 0 
453.488 0.49784 -54.1155 0.538305 2.89787 1 0 0.441611 134.634 0.506754 -177.111 0.519905 -27.418 0.49784 125.885 0.546639 -29.7218 0.538305 -177.102 0.49784 -54.1155 1 -0 0.546639 150.278 0.394296 -45.3662 1 -0 0.464201 152.582 0 0 0.000327983 150.278 3.65912e-11 -89.8404 2.96541e-05 -150.711 0.00027791 176.632 0 0 
464.159 0.497519 -55.5082 0.541739 2.9811 1 0 0.440964 133.511 0.509059 -177.103 0.520316 -28.146 0.497519 124.492 0.5485 -30.6094 0.541739 -177.019 0.497519 -55.5082 1 -0 0.5485 149.391 0.393718 -46.4886 1 -0 0.464568 151.854 0 0 0.0003291 149.391 3.74616e-11 -89.8393 3.10996e-05 -151.793 0.000275915 176.487 0 0 
475.081 0.49715 -56.9433 0.545455 3.05584 1 0 0.440271 132.359 0.511491 -177.102 0.520721 -28.8967 0.49715 123.057 0.550402 -31.5318 0.545455 -176.944 0.49715 -56.9433 1 -0 0.550402 148.468 0.393099 -47.6411 1 -0 0.464929 151.103 0 0 0.000330241 148.468 3.83532e-11 -89.8385 3.26282e-05 -152.898 0.000273749 176.346 0 0 
486.26 0.496728 -58.4225 0.54947 3.12005 1 0 0.439527 131.175 0.514056 -177.108 0.521118 -29.671 0.496728 121.578 0.55234 -32.4907 0.54947 -176.88 0.496728 -58.4225 1 -0 0.55234 147.509 0.392435 -48.8246 1 -0 0.465284 150.329 0 0 0.000331404 147.509 3.92667e-11 -89.8381 3.42448e-05 -154.026 0.000271401 176.209 0 0 
497.702 0.496243 -59.9476 0.553803 3.1714 1 0 0.43873 129.96 0.516759 -177.122 0.521505 -30.4697 0.496243 120.052 0.554308 -33.4879 0.553803 -176.829 0.496243 -59.9476 1 -0 0.554308 146.512 0.391723 -50.0401 1 -0 0.465629 149.53 0 0 0.000332585 146.512 4.02025e-11 -89.8381 3.59547e-05 -155.179 0.000268856 176.079 0 0 
509.414 0.495688 -61.5204 0.558472 3.20736 1 0 0.437874 128.711 0.519608 -177.145 0.521876 -31.2939 0.495688 118.48 0.556298 -34.5255 0.558472 -176.793 0.495688 -61.5204 1 -0 0.556298 145.475 0.390959 -51.2887 1 -0 0.465961 148.706 0 0 0.000333779 145.475 4.11613e-11 -89.8386 3.77632e-05 -156.358 0.000266103 175.96 0 0 
521.401 0.495051 -63.143 0.563496 3.22508 1 0 0.436956 127.429 0.522609 -177.178 0.522229 -32.1444 0.495051 116.857 0.558303 -35.6054 0.563496 -176.775 0.495051 -63.143 1 -0 0.558303 144.395 0.390139 -52.5712 1 -0 0.466276 147.856 0 0 0.000334982 144.395 4.21437e-11 -89.8396 3.96759e-05 -157.564 0.000263126 175.855 0 0 
533.67 0.494323 -64.8174 0.568891 3.22149 1 0 0.435968 126.111 0.525767 -177.223 0.522558 -33.0223 0.494323 115.183 0.560311 -36.7298 0.568891 -176.779 0.494323 -64.8174 1 -0 0.560311 143.27 0.389257 -53.8888 1 -0 0.466569 146.978 0 0 0.000336187 143.27 4.31503e-11 -89.8412 4.16987e-05 -158.798 0.000259914 175.768 0 0 
546.228 0.493489 -66.5456 0.574674 3.19322 1 0 0.434907 124.757 0.529089 -177.28 0.522858 -33.9287 0.493489 113.454 0.56231 -37.901 0.574674 -176.807 0.493489 -66.5456 1 -0 0.56231 142.099 0.38831 -55.2426 1 -0 0.466837 146.071 0 0 0.000337386 142.099 4.41817e-11 -89.8435 4.38379e-05 -160.061 0.000256451 175.705 0 0 
559.081 0.492536 -68.33 0.580859 3.13663 1 0 0.433765 123.366 0.532581 -177.351 0.523123 -34.8646 0.492536 111.67 0.564286 -39.1213 0.580859 -176.863 0.492536 -68.33 1 -0 0.564286 140.879 0.387291 -56.6336 1 -0 0.467074 145.135 0 0 0.000338572 140.879 4.52386e-11 -89.8467 4.60996e-05 -161.355 0.000252727 175.673 0 0 
572.237 0.491447 -70.1727 0.58746 3.04783 1 0 0.432537 121.937 0.536247 -177.437 0.523347 -35.8311 0.491447 109.827 0.566221 -40.3929 0.58746 -176.952 0.491447 -70.1727 1 -0 0.566221 139.607 0.386194 -58.063 1 -0 0.467274 144.169 0 0 0.000339733 139.607 4.63218e-11 -89.8507 4.84905e-05 -162.681 0.000248729 175.679 0 0 
585.702 0.490203 -72.076 0.594486 2.92268 1 0 0.431215 120.468 0.540093 -177.539 0.523522 -36.8294 0.490203 107.924 0.568096 -41.7184 0.594486 -177.077 0.490203 -72.076 1 -0 0.568096 138.282 0.385013 -59.5319 1 -0 0.46743 143.171 0 0 0.000340858 138.282 4.74318e-11 -89.8557 5.10172e-05 -164.041 0.00024445 175.733 0 0 
599.484 0.488785 -74.0423 0.601944 2.7568 1 0 0.429791 118.959 0.544123 -177.66 0.52364 -37.8606 0.488785 105.958 0.569887 -43.1002 0.601944 -177.243 0.488785 -74.0423 1 -0 0.569887 136.9 0.383742 -61.0414 1 -0 0.467536 142.139 0 0 0.000341932 136.9 4.85694e-11 -89.8618 5.36868e-05 -165.435 0.000239881 175.847 0 0 
613.591 0.48717 -76.0737 0.609837 2.54564 1 0 0.428257 117.407 0.548341 -177.801 0.523692 -38.926 0.48717 103.926 0.571567 -44.5408 0.609837 -177.454 0.48717 -76.0737 1 -0 0.571567 135.459 0.382372 -62.5928 1 -0 0.467583 141.074 0 0 0.00034294 135.459 4.97353e-11 -89.8692 5.65062e-05 -166.866 0.000235022 176.035 0 0 
628.029 0.485332 -78.1727 0.61816 2.2845 1 0 0.426603 115.813 0.552749 -177.964 0.523668 -40.0266 0.485332 101.827 0.573107 -46.0426 0.61816 -177.715 0.485332 -78.1727 1 -0 0.573107 133.957 0.380896 -64.1872 1 -0 0.467561 139.973 0 0 0.000343864 133.957 5.09302e-11 -89.878 5.94826e-05 -168.334 0.000229875 176.312 0 0 
642.807 0.483244 -80.3413 0.626905 1.96858 1 0 0.424822 114.174 0.557349 -178.151 0.523557 -41.1637 0.483244 99.6587 0.574472 -47.6081 0.626905 -178.031 0.483244 -80.3413 1 0 0.574472 132.392 0.379305 -65.8258 1 -0 0.467462 138.836 0 0 0.000344683 132.392 5.2155e-11 -89.8883 6.2623e-05 -169.842 0.000224451 176.7 0 0 
657.933 0.480877 -82.5817 0.636055 1.59306 1 0 0.422901 112.49 0.562141 -178.363 0.523346 -42.3385 0.480877 97.4183 0.575624 -49.2394 0.636055 -178.407 0.480877 -82.5817 1 0 0.575624 130.761 0.37759 -67.5098 1 -0 0.467273 137.662 0 0 0.000345374 130.761 5.34103e-11 -89.9003 6.59346e-05 -171.39 0.000218772 177.22 0 0 
673.415 0.478198 -84.8958 0.645587 1.15314 1 0 0.420831 110.76 0.567123 -178.602 0.523022 -43.5521 0.478198 95.1042 0.576519 -50.9389 0.645587 -178.847 0.478198 -84.8958 1 0 0.576519 129.061 0.375742 -69.2402 1 -0 0.466984 136.448 0 0 0.000345912 129.061 5.4697e-11 -89.9142 6.94244e-05 -172.98 0.000212869 177.901 0 0 
689.261 0.475173 -87.2854 0.655465 0.644191 1 0 0.418599 108.982 0.572293 -178.872 0.52257 -44.8059 0.475173 92.7146 0.577111 -52.7083 0.655465 -179.356 0.475173 -87.2854 1 0 0.577111 127.292 0.373749 -71.0183 1 -0 0.466581 135.194 0 0 0.000346267 127.292 5.60157e-11 -89.9301 7.30992e-05 -174.613 0.000206793 178.775 0 0 
705.48 0.471764 -89.7517 0.665645 0.0617973 1 0 0.416193 107.155 0.577645 -179.173 0.521975 -46.1008 0.471764 90.2483 0.577348 -54.5494 0.665645 -179.938 0.471764 -89.7517 1 0 0.577348 125.451 0.371601 -72.8451 1 -0 0.466049 133.899 0 0 0.000346409 125.451 5.73673e-11 -89.9483 7.69654e-05 -176.291 0.000200614 179.877 0 0 
722.081 0.467934 -92.2958 0.67607 -0.598102 1 0 0.413601 105.278 0.583172 -179.508 0.521219 -47.4381 0.467934 87.7042 0.577174 -56.4634 0.67607 179.402 0.467934 -92.2958 1 0 0.577174 123.537 0.369287 -74.7215 1 -0 0.465374 132.562 0 0 0.000346304 123.537 5.87526e-11 -89.969 8.1029e-05 -178.016 0.000194426 -178.752 0 0 
739.072 0.463644 -94.9183 0.686673 -1.3391 1 0 0.410809 103.351 0.588863 -179.88 0.520284 -48.8186 0.463644 85.0817 0.576529 -58.4512 0.686673 178.661 0.463644 -94.9183 1 0 0.576529 121.549 0.366794 -76.6486 1 -0 0.464539 131.181 0 0 0.000345918 121.549 6.01722e-11 -89.9924 8.52957e-05 -179.787 0.000188355 -177.07 0 0 
756.463 0.458854 -97.6191 0.697371 -2.16421 1 0 0.407804 101.373 0.594704 179.71 0.519151 -50.2434 0.458854 82.3809 0.575352 -60.5129 0.697371 177.836 0.458854 -97.6191 1 0 0.575352 119.487 0.36411 -78.6272 1 -0 0.463527 129.757 0 0 0.000345211 119.487 6.1627e-11 -90.0186 8.97701e-05 178.393 0.000182561 -175.035 0 0 
774.264 0.453526 -100.398 0.708072 -3.07571 1 0 0.40457 99.3421 0.60068 179.26 0.517797 -51.7133 0.453526 79.6025 0.573578 -62.6482 0.708072 176.924 0.453526 -100.398 1 0 0.573578 117.352 0.361223 -80.6579 1 -0 0.462319 128.287 0 0 0.000344147 117.352 6.31175e-11 -90.048 9.44562e-05 176.525 0.000177241 -172.611 0 0 
792.483 0.447624 -103.252 0.718668 -4.07503 1 0 0.401093 97.2586 0.606771 178.767 0.516202 -53.2289 0.447624 76.7478 0.571143 -64.8559 0.718668 175.925 0.447624 -103.252 1 0 0.571143 115.144 0.358119 -82.7414 1 -0 0.460895 126.771 0 0 0.000342686 115.144 6.46446e-11 -90.0807 9.93568e-05 174.605 0.00017263 -169.776 0 0 
811.131 0.441115 -106.181 0.729042 -5.16263 1 0 0.397359 95.122 0.612952 178.23 0.514343 -54.7909 0.441115 73.8192 0.567983 -67.1342 0.729042 174.837 0.441115 -106.181 1 0 0.567983 112.866 0.354785 -84.878 1 -0 0.459235 125.209 0 0 0.00034079 112.866 6.62089e-11 -90.1169 0.000104474 172.636 0.000168997 -166.532 0 0 
830.218 0.43397 -109.18 0.739067 -6.33791 1 0 0.393354 92.932 0.619196 177.647 0.512196 -56.3995 0.43397 70.82 0.564038 -69.4799 0.739067 173.662 0.43397 -109.18 1 0 0.564038 110.52 0.351209 -87.068 1 -0 0.457318 123.601 0 0 0.000338423 110.52 6.78109e-11 -90.1569 0.000109807 170.614 0.000166623 -162.915 0 0 
849.753 0.42617 -112.246 0.748606 -7.5991 1 0 0.389062 90.6888 0.625471 177.016 0.509736 -58.0549 0.42617 67.7543 0.559255 -71.8893 0.748606 172.401 0.42617 -112.246 1 0 0.559255 108.111 0.347377 -89.3112 1 -0 0.455121 121.945 0 0 0.000335553 108.111 6.94512e-11 -90.2008 0.000115354 168.542 0.000165787 -159.006 0 0 
869.749 0.417701 -115.373 0.75752 -8.94323 1 0 0.384471 88.3925 0.631742 176.335 0.506939 -59.7569 0.417701 64.6275 0.553586 -74.3574 0.75752 171.057 0.417701 -115.373 1 0 0.553586 105.643 0.343278 -91.6075 1 -0 0.452624 120.243 0 0 0.000332152 105.643 7.11302e-11 -90.2488 0.000121114 166.418 0.000166725 -154.926 0 0 
890.215 0.408561 -118.554 0.76567 -10.3661 1 0 0.379568 86.0437 0.637969 175.605 0.503781 -61.5053 0.408561 61.4458 0.546997 -76.8783 0.76567 169.634 0.408561 -118.554 1 0 0.546997 103.122 0.3389 -93.9563 1 -0 0.449804 118.495 0 0 0.000328198 103.122 7.28485e-11 -90.3011 0.000127079 164.243 0.000169604 -150.831 0 0 
911.163 0.398759 -121.784 0.77292 -11.8623 1 0 0.374341 83.6434 0.644107 174.823 0.500238 -63.2993 0.398759 58.2165 0.539464 -79.4449 0.77292 168.138 0.398759 -121.784 1 0 0.539464 100.555 0.334233 -96.3566 1 -0 0.446641 116.701 0 0 0.000323678 100.555 7.46063e-11 -90.3577 0.000133243 162.017 0.000174493 -146.885 0 0 
932.603 0.388317 -125.052 0.77914 -13.4252 1 0 0.368782 81.1928 0.65011 173.99 0.496288 -65.1378 0.388317 54.9479 0.53098 -82.0494 0.77914 166.575 0.388317 -125.052 1 0 0.53098 97.9506 0.329269 -98.8073 1 -0 0.443114 114.862 0 0 0.000318588 97.9506 7.64039e-11 -90.4188 0.000139596 159.742 0.000181356 -143.239 0 0 
954.548 0.377268 -128.351 0.784217 -15.0474 1 0 0.362882 78.6934 0.655926 173.105 0.491909 -67.0196 0.377268 51.6491 0.521554 -84.683 0.784217 164.953 0.377268 -128.351 1 0 0.521554 95.317 0.324002 -101.307 1 -0 0.439204 112.98 0 0 0.000312932 95.317 7.82415e-11 -90.4842 0.000146125 157.42 0.00019006 -140.004 0 0 
977.01 0.36566 -131.67 0.788052 -16.7203 1 0 0.356638 76.1473 0.661502 172.169 0.487083 -68.9428 0.36566 48.3297 0.511212 -87.3366 0.788052 163.28 0.36566 -131.67 1 0 0.511212 92.6634 0.318426 -103.853 1 -0 0.434895 111.057 0 0 0.000306727 92.6634 8.01191e-11 -90.554 0.000152816 155.05 0.000200403 -137.25 0 0 
1000 0.353553 -135 0.790569 -18.435 1 0 0.350046 73.557 0.666783 171.182 0.481793 -70.9053 0.353553 44.9999 0.5 -90.0001 0.790569 161.565 0.353553 -135 1 0 0.5 89.9999 0.312541 -106.443 1 0 0.430173 109.095 0 0 0.0003 89.9999 8.20369e-11 -90.628 0.000159651 152.637 0.000212132 -135 0 0 
1023.53 0.341016 -138.33 0.791716 -20.1819 1 0 0.343109 70.9251 0.671712 170.146 0.476028 -72.9046 0.341016 41.6701 0.487977 -92.6636 0.791716 159.818 0.341016 -138.33 1 0 0.487977 87.3364 0.306347 -109.075 1 0 0.425025 107.095 0 0 0.000292786 87.3364 8.39948e-11 -90.7061 0.00016661 150.182 0.000224981 -133.244 0 0 
1047.62 0.328128 -141.649 0.791465 -21.9513 1 0 0.335831 68.2549 0.676232 169.062 0.469779 -74.9376 0.328128 38.3507 0.47522 -95.3171 0.791465 158.049 0.328128 -141.649 1 0 0.47522 84.6829 0.299849 -111.745 1 0 0.419446 105.062 0 0 0.000285132 84.6829 8.59926e-11 -90.7879 0.000173672 147.689 0.000238681 -131.948 0 0 
1072.27 0.314975 -144.948 0.789815 -23.7337 1 0 0.328221 65.5501 0.680289 167.932 0.463042 -77.0011 0.314975 35.0519 0.461819 -97.9508 0.789815 156.266 0.314975 -144.948 1 0 0.461819 82.0492 0.293055 -114.45 1 0 0.41343 102.999 0 0 0.000277091 82.0492 8.80304e-11 -90.8732 0.000180812 145.161 0.000252979 -131.066 0 0 
